id,code,ep_next,ep_this,first_name,points_per_game,second_name,squad_number,total_points,web_name,team_join_date,birth_date,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,creativity_rank,threat_rank,ict_index_rank,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,points_per_game_rank,starts_per_90,clean_sheets_per_90,position,team_name,team_short_name
556,458297,0.5,,Pierre,0.0,Ekwah Elimby,,0,Ekwah,2023-01-23,2002-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,519,515,495,519,,,,0.0,0.0,0.0,0.0,0.0,0.0,522,0.0,0.0,MID,Sunderland,SUN
557,547410,0.5,,Harrison,0.0,Jones,,0,H.Jones,2024-01-01,2004-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,557,553,536,557,,,,0.0,0.0,0.0,0.0,0.0,0.0,559,0.0,0.0,MID,Sunderland,SUN
558,493837,0.5,,Jay,0.0,Matete,,0,Matete,2022-01-31,2001-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,533,529,510,533,,,,0.0,0.0,0.0,0.0,0.0,0.0,536,0.0,0.0,MID,Sunderland,SUN
559,500696,0.5,,Nectarios,0.0,Triantis,,0,Triantis,2023-07-01,2003-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,542,537,519,542,,,,0.0,0.0,0.0,0.0,0.0,0.0,544,0.0,0.0,MID,Sunderland,SUN
560,437505,1.2,,Wilson,0.0,Isidor,,0,Isidor,2025-02-01,2000-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,648,648,645,648,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,648,0.0,0.0,FWD,Sunderland,SUN
561,564406,1.2,,Eliezer,0.0,Mayenda Dossou,,0,Mayenda,2023-07-28,2005-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,658,658,656,658,,,,0.0,0.0,0.0,0.0,0.0,0.0,658,0.0,0.0,FWD,Sunderland,SUN
562,611975,0.5,,Ahmed,0.0,Abdullahi,,0,Abdullahi,2024-08-31,2004-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,589,585,570,589,,,,0.0,0.0,0.0,0.0,0.0,0.0,590,0.0,0.0,FWD,Sunderland,SUN
563,551153,0.5,,Luís Hemir,0.0,Silva Semedo,,0,Luís Hemir,2023-07-01,2003-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,562,558,541,562,,,,0.0,0.0,0.0,0.0,0.0,0.0,564,0.0,0.0,FWD,Sunderland,SUN
564,440955,0.5,,Nazarii,0.0,Rusyn,,0,Rusyn,2023-09-01,1998-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,510,506,486,510,,,,0.0,0.0,0.0,0.0,0.0,0.0,513,0.0,0.0,FWD,Sunderland,SUN
668,84450,1.0,,Granit,0.0,Xhaka,,0,Xhaka,2025-07-30,1992-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,595,591,577,595,,,,0.0,0.0,0.0,0.0,0.0,0.0,596,0.0,0.0,MID,Sunderland,SUN
670,498016,1.8,,Robin,0.0,Roefs,,0,Roefs,2025-08-01,2003-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,538,534,515,538,,,,0.0,0.0,0.0,0.0,0.0,0.0,541,0.0,0.0,GKP,Sunderland,SUN
565,184254,3.6,,Guglielmo,2.8,Vicario,,66,Vicario,2023-07-01,1996-10-07,2160,0,0,4,37,0,0,0,1,0,68,2,293,587.8,0.0,0.0,58.5,0,24,0.0,0.0,0.0,33.6,93,598,587,223,,,,0.0,2.83,0.0,0.0,1.4,1.54,157,1.0,0.17,GKP,Spurs,TOT
566,214572,1.5,,Brandon,1.0,Austin,,1,Austin,2017-07-22,1999-01-08,90,0,0,0,2,0,0,0,0,0,2,0,7,20.0,0.0,0.0,2.0,0,1,0.0,0.0,0.0,2.53,353,400,367,367,,,,0.0,2.0,0.0,0.0,2.53,2.0,339,1.0,0.0,GKP,Spurs,TOT
567,485055,1.5,,Antonín,2.8,Kinský,,17,Kinsky,2025-01-05,2003-03-13,540,0,0,1,11,0,0,0,0,0,24,0,86,208.2,10.1,0.0,21.7,0,6,0.0,0.01,0.01,11.8,244,345,406,303,,,,0.0,4.0,0.0,0.0,1.97,1.83,149,1.0,0.17,GKP,Spurs,TOT
568,441164,3.8,,Pedro,3.0,Porro Sauceda,,98,Pedro Porro,2023-07-01,1999-09-13,2606,2,6,6,47,0,0,0,5,0,0,6,456,778.4,932.9,200.0,191.2,0,28,1.63,4.71,6.34,49.37,31,10,152,40,2.0,2.0,,0.06,0.0,0.16,0.22,1.71,1.62,135,0.97,0.21,DEF,Spurs,TOT
569,221632,3.1,,Cristian,2.7,Romero,,49,Romero,2022-08-30,1998-04-27,1416,1,1,3,22,0,0,0,3,0,0,3,245,343.2,113.1,232.0,69.0,0,18,1.52,0.81,2.33,19.31,185,226,129,199,,,,0.1,0.0,0.05,0.15,1.23,1.4,168,1.14,0.19,DEF,Spurs,TOT
570,135720,2.4,,Kevin,1.6,Danso,,16,Danso,2025-07-01,1998-09-19,842,0,0,1,18,0,0,0,0,0,0,0,104,242.0,34.4,72.0,34.9,0,9,0.4,0.12,0.52,17.19,226,299,244,271,,,,0.04,0.0,0.01,0.05,1.84,1.92,289,0.96,0.11,DEF,Spurs,TOT
571,115556,2.4,,Ben,1.6,Davies,,28,Davies,2014-07-23,1993-04-24,1329,0,0,3,26,0,0,0,5,0,0,0,154,343.6,42.1,49.0,43.7,0,14,0.27,0.5,0.77,25.79,184,289,266,252,,,,0.02,0.0,0.03,0.05,1.75,1.76,288,0.95,0.2,DEF,Spurs,TOT
572,493125,0.0,,Radu,1.5,Drăgușin,,24,Dragusin,2024-01-11,2002-02-03,1250,0,0,2,29,0,0,0,1,0,0,0,96,256.4,58.1,47.0,36.2,0,14,0.13,0.16,0.29,28.59,220,267,267,268,,,,0.01,0.0,0.01,0.02,2.06,2.09,301,1.01,0.14,DEF,Spurs,TOT
573,232859,2.4,,Djed,2.0,Spence,,51,Spence,2022-07-19,2000-08-09,1790,1,2,3,39,1,0,0,2,1,0,6,216,433.0,226.6,100.0,76.1,0,19,0.58,1.41,1.99,34.79,146,157,220,180,,,,0.03,0.0,0.07,0.1,1.75,1.96,241,0.96,0.15,DEF,Spurs,TOT
574,487053,2.4,,Destiny,1.7,Udogie,,43,Udogie,2022-08-16,2002-11-28,1923,0,1,2,35,1,0,0,2,0,0,0,233,354.8,256.5,132.0,74.5,0,24,0.31,1.22,1.53,33.28,178,143,194,186,,,,0.01,0.0,0.06,0.07,1.56,1.64,282,1.12,0.09,DEF,Spurs,TOT
575,491279,2.4,,Micky,2.5,van de Ven,,32,Van de Ven,2023-08-08,2001-04-19,1014,0,2,2,17,0,0,0,4,0,0,2,139,212.0,39.4,57.0,30.9,0,12,0.54,0.7,1.24,13.28,242,292,256,282,,,,0.05,0.0,0.06,0.11,1.18,1.51,181,1.07,0.18,DEF,Spurs,TOT
576,548308,0.0,,Ashley,0.0,Phillips,,0,Phillips,2023-08-05,2005-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,466,457,431,466,,,,0.0,0.0,0.0,0.0,0.0,0.0,469,0.0,0.0,DEF,Spurs,TOT
577,553299,1.5,,Takai,0.0,Kōta,,0,Takai,2025-07-08,2004-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,471,462,436,471,,,,0.0,0.0,0.0,0.0,0.0,0.0,474,0.0,0.0,DEF,Spurs,TOT
578,610799,1.5,,Luka,0.0,Vušković,,0,Vuskovic,2025-06-01,2007-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,482,473,450,482,,,,0.0,0.0,0.0,0.0,0.0,0.0,485,0.0,0.0,DEF,Spurs,TOT
579,85971,3.2,,Son,4.3,Heung-min,,129,Son,2015-08-28,1992-07-08,2106,7,10,4,35,0,0,1,1,0,0,12,543,629.6,734.9,707.0,207.2,0,24,7.25,4.97,12.22,37.99,71,28,34,25,1.0,3.0,1.0,0.31,0.0,0.21,0.52,1.62,1.5,30,1.03,0.17,MID,Spurs,TOT
580,242898,2.8,,Brennan,4.2,Johnson,,137,Johnson,2023-09-01,2001-05-23,2171,11,6,2,38,0,0,0,5,0,0,13,461,559.6,295.0,761.0,161.0,0,24,10.75,1.99,12.74,38.88,104,124,28,61,,,,0.45,0.0,0.08,0.53,1.61,1.58,34,0.99,0.08,MID,Spurs,TOT
581,172780,2.8,,James,4.3,Maddison,,133,Maddison,2023-06-28,1996-11-23,1799,9,8,6,32,0,0,0,6,0,0,15,592,683.4,702.3,495.0,187.8,0,21,5.54,5.92,11.46,32.39,55,33,61,43,4.0,1.0,,0.28,0.0,0.3,0.58,1.62,1.6,29,1.05,0.3,MID,Spurs,TOT
582,460842,2.7,,Mohammed,3.3,Kudus,,106,Kudus,2025-07-10,2000-08-02,2589,5,4,7,46,0,0,0,2,1,0,5,373,471.6,552.5,752.0,177.5,0,31,6.97,2.67,9.64,43.46,132,60,30,54,,,,0.24,0.0,0.09,0.33,1.51,1.6,115,1.08,0.24,MID,Spurs,TOT
583,445044,0.0,,Dejan,3.7,Kulusevski,,117,Kulusevski,2023-07-01,2000-04-25,2386,7,4,6,41,0,0,0,3,0,0,9,426,613.6,843.8,733.0,218.7,0,27,4.06,4.03,8.09,42.39,82,15,31,17,,,,0.15,0.0,0.15,0.3,1.6,1.55,71,1.02,0.23,MID,Spurs,TOT
584,511499,2.7,,Mathys,3.2,Tel,,42,Tel,2025-07-01,2005-04-27,908,2,2,2,20,0,0,0,2,0,0,2,151,183.8,208.3,236.0,62.3,0,11,2.96,1.55,4.51,17.39,263,169,127,215,5.0,4.0,4.0,0.29,0.0,0.15,0.44,1.72,1.98,122,1.09,0.2,MID,Spurs,TOT
585,202993,2.5,,Rodrigo,1.9,Bentancur,,49,Bentancur,2022-01-31,1997-06-25,1640,2,0,3,26,0,0,0,9,0,0,1,293,324.6,208.5,165.0,70.2,0,21,1.36,1.02,2.38,26.87,196,168,173,195,,,,0.07,0.0,0.06,0.13,1.47,1.43,264,1.15,0.16,MID,Spurs,TOT
586,570526,2.5,,Lucas,1.6,Bergvall,,44,Bergvall,2024-07-01,2006-02-02,1200,0,2,3,25,0,0,0,3,0,0,0,216,237.2,218.7,97.0,55.0,0,11,0.71,0.82,1.53,24.33,227,159,224,227,,,,0.05,0.0,0.06,0.11,1.82,1.88,298,0.82,0.23,MID,Spurs,TOT
587,227127,2.5,,Yves,1.8,Bissouma,,50,Bissouma,2022-06-17,1996-08-30,1396,2,0,3,28,0,0,0,7,0,0,4,258,283.8,133.8,59.0,48.0,0,16,0.64,0.48,1.12,26.38,207,212,254,242,,,,0.04,0.0,0.03,0.07,1.7,1.81,274,1.03,0.19,MID,Spurs,TOT
588,550839,2.5,,Wilson,2.1,Odobert,,34,Odobert,2024-08-16,2004-11-28,843,1,0,1,20,0,0,0,0,0,0,3,92,101.2,108.6,156.0,36.7,0,9,1.63,0.76,2.39,16.29,308,231,181,265,,,,0.17,0.0,0.08,0.25,1.74,2.14,239,0.96,0.11,MID,Spurs,TOT
589,235674,2.5,,Manor,0.0,Solomon,,0,Solomon,2023-07-11,1999-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,643,643,640,643,,,,0.0,0.0,0.0,0.0,0.0,0.0,643,0.0,0.0,MID,Spurs,TOT
590,436234,2.0,,Bryan,0.0,Gil Salvatierra,,0,Bryan,2021-07-26,2001-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,614,611,603,614,,,,0.0,0.0,0.0,0.0,0.0,0.0,614,0.0,0.0,MID,Spurs,TOT
591,547701,2.0,,Archie,1.6,Gray,,45,Gray,2024-07-02,2006-03-12,1750,0,0,2,41,1,0,0,1,0,0,0,253,254.6,71.4,15.0,34.3,0,19,0.03,0.19,0.22,37.33,221,259,312,273,,,,0.0,0.0,0.01,0.01,1.92,2.11,296,0.98,0.1,MID,Spurs,TOT
592,499721,2.0,,Mikey,1.9,Moore,,19,Moore,2024-05-01,2007-08-11,359,0,2,0,5,0,0,0,0,0,0,0,51,33.2,45.2,34.0,11.0,0,3,0.2,0.56,0.76,6.87,343,284,278,326,,,,0.05,0.0,0.14,0.19,1.72,1.25,261,0.75,0.0,MID,Spurs,TOT
593,482442,2.0,,Pape Matar,2.0,Sarr,,71,P.M.Sarr,2021-08-27,2002-09-14,1901,3,2,2,38,0,0,0,6,0,0,4,365,398.4,257.2,220.0,87.2,0,22,3.72,0.78,4.5,36.38,156,142,136,152,,,,0.18,0.0,0.04,0.22,1.72,1.8,249,1.04,0.09,MID,Spurs,TOT
594,623095,1.5,,Yang,0.0,Min-hyeok,,0,Min-hyeok,2025-01-01,2006-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,592,588,573,592,,,,0.0,0.0,0.0,0.0,0.0,0.0,593,0.0,0.0,MID,Spurs,TOT
595,499726,1.5,,Callum,0.0,Olusesi,,0,Olusesi,2024-11-06,2007-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,540,536,517,540,,,,0.0,0.0,0.0,0.0,0.0,0.0,543,0.0,0.0,MID,Spurs,TOT
596,154566,2.9,,Dominic,4.0,Solanke-Mitchell,,108,Solanke,2024-08-10,1997-09-14,2199,9,5,4,43,1,0,0,0,0,0,7,404,505.8,199.8,729.0,142.1,0,25,10.89,1.13,12.02,40.14,123,175,32,80,,,2.0,0.45,0.0,0.05,0.5,1.64,1.76,47,1.02,0.16,FWD,Spurs,TOT
597,212319,2.7,,Richarlison,2.3,de Andrade,,35,Richarlison,2022-07-01,1997-05-10,497,4,1,1,9,0,0,0,2,0,0,0,138,180.8,57.1,243.0,47.4,0,4,3.71,0.6,4.31,7.29,266,270,122,244,,,3.0,0.67,0.0,0.11,0.78,1.32,1.63,214,0.72,0.18,FWD,Spurs,TOT
598,552427,1.5,,Will,1.0,Lankshear,,3,Lankshear,2022-12-08,2005-04-20,10,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,564,560,543,564,,,,0.0,0.0,0.0,0.0,0.18,0.0,359,0.0,0.0,FWD,Spurs,TOT
599,490145,1.5,,Dane,2.0,Scarlett,,6,Scarlett,2020-08-21,2004-03-24,31,0,1,0,1,0,0,0,0,0,0,0,20,24.4,11.0,17.0,5.2,0,0,0.04,0.0,0.04,0.83,348,339,308,354,,,,0.12,0.0,0.0,0.12,2.41,2.9,245,0.0,0.0,FWD,Spurs,TOT
600,84182,2.8,,Alphonse,2.7,Areola,,69,Areola,2022-07-01,1993-02-27,2259,0,0,4,41,1,0,0,0,0,82,1,261,619.8,0.0,0.0,62.1,0,25,0.0,0.0,0.0,37.78,79,482,459,216,,,,0.0,3.27,0.0,0.0,1.51,1.63,165,1.0,0.16,GKP,West Ham,WHU
601,82143,1.5,,Wes,0.0,Foderingham,,0,Foderingham,2024-07-01,1991-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,396,385,351,396,,,,0.0,0.0,0.0,0.0,0.0,0.0,400,0.0,0.0,GKP,West Ham,WHU
602,483364,1.5,,Krisztián,0.0,Hegyi,,0,Hegyi,2022-08-24,2002-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,446,436,405,446,,,,0.0,0.0,0.0,0.0,0.0,0.0,449,0.0,0.0,GKP,West Ham,WHU
603,613804,2.4,,El Hadji Malick,0.0,Diouf,,0,Diouf,2025-07-15,2004-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,590,586,571,590,,,,0.0,0.0,0.0,0.0,0.0,0.0,591,0.0,0.0,DEF,West Ham,WHU
604,109533,2.4,,Emerson,2.5,Palmieri dos Santos,,76,Emerson,2022-08-23,1994-08-03,2108,2,1,5,41,0,0,0,5,0,0,4,219,420.4,310.9,173.0,90.4,0,26,1.95,2.19,4.14,37.51,149,118,168,145,3.0,3.0,,0.08,0.0,0.09,0.17,1.6,1.75,180,1.11,0.21,DEF,West Ham,WHU
605,214048,2.4,,Maximilian,2.2,Kilman,,82,Kilman,2024-07-05,1997-05-23,3348,0,1,6,62,0,0,0,5,0,0,5,395,832.6,203.3,149.0,118.8,0,38,1.55,1.19,2.74,59.71,23,173,184,106,,,,0.04,0.0,0.03,0.07,1.61,1.67,216,1.02,0.16,DEF,West Ham,WHU
606,233963,2.4,,Konstantinos,1.4,Mavropanos,,45,Mavropanos,2023-08-22,1997-12-11,2035,0,0,2,39,0,0,0,4,1,0,4,234,497.0,74.9,160.0,73.2,0,21,1.61,0.39,2.0,37.11,126,255,176,189,,,,0.07,0.0,0.02,0.09,1.64,1.72,311,0.93,0.09,DEF,West Ham,WHU
607,210494,2.4,,Nayef,0.0,Aguerd,,0,N.Aguerd,2022-06-21,1996-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,498,493,472,498,,,,0.0,0.0,0.0,0.0,0.0,0.0,501,0.0,0.0,DEF,West Ham,WHU
608,536109,2.4,,Ollie,1.9,Scarles,,29,Scarles,2022-10-01,2005-12-12,659,0,0,2,9,0,0,0,1,0,0,2,98,106.4,54.3,24.0,18.6,0,7,0.11,0.18,0.29,10.12,301,274,297,307,,,,0.02,0.0,0.02,0.04,1.38,1.23,256,0.96,0.27,DEF,West Ham,WHU
609,462116,2.4,,Jean-Clair,2.0,Todibo,,54,Todibo,2025-07-01,1999-12-30,1824,0,0,5,33,0,0,0,3,0,0,1,233,373.0,37.1,35.0,44.5,0,20,0.36,0.06,0.42,29.86,169,297,277,249,,,,0.02,0.0,0.0,0.02,1.47,1.63,244,0.99,0.25,DEF,West Ham,WHU
610,214590,2.4,,Aaron,3.3,Wan-Bissaka,,118,Wan-Bissaka,2024-08-13,1997-11-26,3154,2,6,6,59,1,0,0,1,0,0,15,496,807.4,531.5,188.0,152.7,0,35,1.18,2.75,3.93,56.95,26,62,160,69,,,,0.03,0.0,0.08,0.11,1.63,1.68,107,1.0,0.17,DEF,West Ham,WHU
611,518438,1.5,,Kaelan,1.0,Casey,,1,Casey,2022-11-01,2004-10-28,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.09,386,449,423,388,,,,0.0,0.0,0.0,0.0,8.1,0.0,345,0.0,0.0,DEF,West Ham,WHU
612,224024,2.6,,Lucas,2.4,Tolentino Coelho de Lima,,80,L.Paquetá,2022-08-29,1997-08-27,2374,4,1,4,50,0,0,0,10,0,0,5,375,433.2,627.7,267.0,132.6,0,27,5.36,3.36,8.72,43.32,145,46,110,90,,1.0,1.0,0.2,0.0,0.13,0.33,1.64,1.9,201,1.02,0.15,MID,West Ham,WHU
613,215439,2.6,,Tomáš,3.6,Souček,,126,Souček,2020-07-28,1995-02-27,2563,9,2,7,44,0,0,0,8,0,0,15,442,672.6,231.8,643.0,154.0,0,30,6.6,1.27,7.87,44.29,58,155,45,68,,,,0.23,0.0,0.04,0.27,1.56,1.55,78,1.05,0.25,MID,West Ham,WHU
614,101178,2.6,,James,2.1,Ward-Prowse,,51,Ward-Prowse,2023-08-14,1994-11-01,1433,1,2,5,18,0,0,0,2,1,0,2,293,282.4,378.3,138.0,80.0,0,17,1.59,2.68,4.27,19.29,208,96,189,170,2.0,2.0,3.0,0.1,0.0,0.17,0.27,1.21,1.13,240,1.07,0.31,MID,West Ham,WHU
615,450070,0.0,,Crysencio,1.7,Summerville,,33,Summerville,2024-08-03,2001-10-30,776,1,1,2,20,0,0,0,2,0,0,2,129,156.4,246.1,186.0,58.7,0,7,1.61,1.71,3.32,17.58,275,151,162,222,,,,0.19,0.0,0.2,0.39,2.04,2.32,286,0.81,0.23,MID,West Ham,WHU
616,213999,2.0,,Edson,1.4,Álvarez Velázquez,,40,Álvarez,2023-08-10,1997-10-24,1769,0,1,3,31,0,0,0,7,1,0,0,221,281.8,213.9,51.0,54.7,0,20,0.39,0.89,1.28,30.15,209,162,263,229,,,,0.02,0.0,0.05,0.07,1.53,1.58,318,1.02,0.15,MID,West Ham,WHU
617,149519,2.0,,Maxwel,0.5,Cornet,,1,Cornet,2022-08-07,1996-09-27,71,0,0,0,4,0,0,0,1,0,0,0,12,11.6,3.5,7.0,2.2,0,1,0.16,0.0,0.16,1.79,362,355,327,365,,,,0.2,0.0,0.0,0.2,2.27,5.07,394,1.27,0.0,MID,West Ham,WHU
618,197024,2.0,,Guido,1.6,Rodríguez,,36,G.Rodriguez,2024-08-06,1994-04-12,1147,0,1,4,19,0,0,0,6,0,0,0,193,205.4,79.7,29.0,31.5,0,16,0.22,0.17,0.39,20.67,247,251,293,281,,,,0.02,0.0,0.01,0.03,1.62,1.49,292,1.26,0.31,MID,West Ham,WHU
619,577114,2.0,,Luis Guilherme,1.0,Lira dos Santos,,12,L.Guilherme,2024-06-14,2006-02-09,139,0,0,0,5,0,0,0,0,0,0,0,47,27.6,49.1,32.0,10.8,0,1,0.42,0.13,0.55,2.61,346,280,285,328,,,,0.27,0.0,0.08,0.35,1.69,3.24,372,0.65,0.0,MID,West Ham,WHU
620,490885,1.5,,George,0.0,Earthy,,0,Earthy,2023-07-14,2004-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,529,525,506,529,,,,0.0,0.0,0.0,0.0,0.0,0.0,532,0.0,0.0,MID,West Ham,WHU
621,229384,1.5,,Andy,0.9,Irving,,9,Irving,2023-08-31,2000-05-13,161,0,0,0,4,0,0,0,2,0,0,0,38,37.6,26.5,17.0,8.1,0,1,0.13,0.12,0.25,4.48,340,314,307,338,,,,0.07,0.0,0.07,0.14,2.5,2.24,380,0.56,0.0,MID,West Ham,WHU
622,518442,1.5,,Lewis,1.0,Orford,,2,Orford,2022-11-01,2006-02-18,47,0,0,0,1,0,0,0,0,0,0,0,13,6.4,27.6,6.0,4.0,0,0,0.03,0.04,0.07,1.23,369,311,330,358,,,,0.06,0.0,0.08,0.14,2.36,1.91,356,0.0,0.0,MID,West Ham,WHU
623,490142,1.5,,Freddie,0.0,Potts,,0,Potts,2021-12-08,2003-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,527,523,504,527,,,,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,MID,West Ham,WHU
624,178186,3.0,,Jarrod,5.7,Bowen,,193,Bowen,2020-01-31,1996-12-20,2974,13,11,8,50,0,0,0,1,0,0,21,678,903.0,737.8,1081.0,271.9,0,34,8.6,6.47,15.07,51.12,15,27,7,8,,4.0,2.0,0.26,0.0,0.2,0.46,1.55,1.51,6,1.03,0.24,FWD,West Ham,WHU
625,91889,2.5,,Niclas,2.3,Füllkrug,,42,Füllkrug,2024-08-05,1993-02-09,783,3,2,2,18,0,0,0,2,0,0,3,152,187.2,173.3,221.0,56.8,0,6,2.14,0.47,2.61,14.22,260,191,135,224,,,,0.25,0.0,0.05,0.3,1.63,2.07,213,0.69,0.23,FWD,West Ham,WHU
626,565431,1.5,,Callum,0.0,Marshall,,0,Marshall,2023-09-26,2004-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,570,566,549,570,,,,0.0,0.0,0.0,0.0,0.0,0.0,571,0.0,0.0,FWD,West Ham,WHU
659,158534,2.4,,Kyle,0.0,Walker-Peters,,0,Walker-Peters,2025-07-20,1997-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,492,486,465,492,,,,0.0,0.0,0.0,0.0,0.0,0.0,495,0.0,0.0,DEF,West Ham,WHU
627,101982,1.8,,Sam,1.7,Johnstone,,12,Johnstone,2024-08-30,1993-03-25,630,0,0,0,17,0,0,0,0,0,23,0,42,193.8,10.0,0.0,20.4,0,7,0.0,0.0,0.0,12.98,256,346,461,304,,,,0.0,3.29,0.0,0.0,1.85,2.43,279,1.0,0.0,GKP,Wolves,WOL
628,149065,1.8,,José,3.2,Malheiro de Sá,,93,José Sá,2021-07-15,1993-01-17,2610,0,0,7,48,0,2,0,2,0,71,4,305,603.4,30.0,0.0,63.4,0,29,0.0,0.01,0.01,42.22,88,307,462,214,,,,0.0,2.45,0.0,0.0,1.46,1.66,117,1.0,0.24,GKP,Wolves,WOL
629,79602,0.5,,Daniel,4.5,Bentley,,9,Bentley,2023-01-25,1993-07-13,180,0,0,1,4,0,0,0,0,0,8,1,29,60.0,0.0,0.0,6.0,0,2,0.0,0.0,0.0,3.01,323,383,349,350,,,,0.0,4.0,0.0,0.0,1.5,2.0,18,1.0,0.5,GKP,Wolves,WOL
630,138001,0.5,,Tom,1.0,King,,1,King,2023-07-03,1995-03-09,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.14,403,392,358,403,,,,0.0,0.0,0.0,0.0,12.6,0.0,337,0.0,0.0,GKP,Wolves,WOL
631,516939,1.4,,Emmanuel,2.8,Agbadou,,45,Agbadou,2025-01-09,1997-06-17,1410,1,0,4,22,0,0,0,3,0,0,1,223,395.2,57.3,67.0,52.0,0,16,0.9,0.32,1.22,23.12,160,269,248,236,,5.0,,0.06,0.0,0.02,0.08,1.48,1.4,156,1.02,0.26,DEF,Wolves,WOL
632,87835,1.4,,Matt,2.5,Doherty,,75,Doherty,2023-07-20,1992-01-16,2105,2,1,6,38,1,0,0,6,0,0,4,307,502.2,179.9,135.0,81.8,0,25,1.12,1.24,2.36,32.68,125,187,192,164,,,,0.05,0.0,0.05,0.1,1.4,1.62,179,1.07,0.26,DEF,Wolves,WOL
