id,assists,birth_date,bonus,bps,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,creativity,creativity_rank,direct_freekicks_order,ep_next,ep_this,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,influence,influence_rank,minutes,own_goals,penalties_missed,penalties_order,penalties_saved,points_per_game,points_per_game_rank,red_cards,saves,saves_per_90,second_name,squad_number,starts,starts_per_90,team_join_date,threat,threat_rank,total_points,web_name,yellow_cards,position,team_name,team_short_name
391,0,,0,36,0,0.0,179018,,40.9,380,,0.0,0.0,0.19,0.11,0.71,0.42,0.52,3.67,2.2,0.31,Miguel,3,1.8,0,11.3,433,15.2,492,150,0,0,,0,1.1,451,0,0,0.0,Almirón Rejala,,1,0.6,2019-01-31,57.0,328,10,Almirón,0,MID,Newcastle,NEW
392,5,1997-12-09,13,442,6,0.31,201666,,407.1,96,,3.0,2.7,4.4,0.23,10.85,0.56,6.45,24.32,1.25,0.33,Harvey,23,1.19,9,163.1,62,522.2,130,1746,0,0,,0,3.9,56,0,0,0.0,Barnes,,17,0.88,2023-07-23,701.0,36,130,Barnes,0,MID,Newcastle,NEW
393,0,2000-01-12,0,95,2,0.44,220237,,28.4,410,,1.7,3.0,0.22,0.05,0.81,0.18,0.59,5.07,1.11,0.13,Sven,4,0.87,0,23.6,385,110.4,387,412,0,0,,0,2.2,251,0,0,0.0,Botman,,6,1.31,2022-06-28,96.0,278,18,Botman,1,DEF,Newcastle,NEW
394,6,1997-11-16,10,661,13,0.36,208706,,796.0,21,,4.0,3.7,5.32,0.15,9.66,0.27,4.34,43.41,1.19,0.12,Bruno,44,1.21,5,197.5,35,723.0,55,3273,0,0,,0,3.6,84,0,0,0.0,Guimarães Rodriguez Moura,,38,1.04,2022-01-30,454.0,70,135,Bruno G.,7,MID,Newcastle,NEW
395,1,1992-05-09,9,476,13,0.35,78916,,123.6,274,,7.3,4.5,1.09,0.03,3.06,0.08,1.97,45.22,1.22,0.05,Dan,45,1.22,1,115.8,122,736.6,47,3330,2,0,,0,3.1,134,0,0,0.0,Burn,,37,1.0,2022-01-31,297.0,117,115,Burn,11,DEF,Newcastle,NEW
396,0,1989-01-15,2,160,5,0.5,67089,,0.0,575,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,11.19,1.12,0.0,Martin,12,1.2,0,22.0,391,220.2,288,900,0,0,,0,4.4,25,0,29,2.9,Dúbravka,,10,1.0,2018-07-01,0.0,534,44,Dúbravka,0,GKP,Newcastle,NEW
398,6,2001-02-24,9,476,10,0.37,232826,3.0,777.3,26,,2.3,2.3,4.8,0.18,12.99,0.48,8.19,32.62,1.21,0.3,Anthony,33,1.22,6,196.8,36,537.0,125,2428,0,1,3.0,0,3.6,87,0,0,0.0,Gordon,,28,1.04,2023-01-29,655.0,44,124,Gordon,2,MID,Newcastle,NEW
399,7,2004-09-08,11,443,8,0.33,487838,2.0,561.2,63,,0.0,0.0,3.73,0.15,4.16,0.17,0.43,29.73,1.22,0.02,Lewis,31,1.28,0,125.3,103,561.6,114,2188,0,0,,0,3.8,61,0,0,0.0,Hall,,24,0.99,2024-07-01,128.0,243,102,Hall,3,DEF,Newcastle,NEW
400,0,,0,0,0,0.0,153127,,0.0,665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isaac,0,0.0,0,0.0,671,0.0,671,0,0,0,,0,0.0,678,0,0,0.0,Hayden,,0,0.0,2016-07-11,0.0,637,0,Hayden,0,MID,Newcastle,NEW
401,6,1999-09-21,36,848,12,0.39,219168,,573.1,61,3.0,3.5,2.8,3.59,0.12,23.92,0.78,20.33,36.85,1.2,0.66,Alexander,41,1.34,23,292.7,5,1043.0,6,2758,0,0,2.0,0,6.2,3,0,0,0.0,Isak,,34,1.11,2022-08-26,1320.0,3,211,Isak,1,FWD,Newcastle,NEW
402,13,1995-02-24,11,601,11,0.42,114243,,625.2,52,,4.0,3.0,6.14,0.23,12.03,0.45,5.89,28.19,1.08,0.22,Jacob,31,1.18,8,185.6,47,713.4,57,2356,0,0,,0,4.5,21,0,0,0.0,Murphy,,31,1.18,2017-07-19,519.0,59,159,J.Murphy,4,MID,Newcastle,NEW
403,4,1996-08-14,11,374,10,0.38,180974,,389.3,104,,0.0,0.0,2.17,0.08,5.91,0.22,3.74,31.79,1.2,0.14,Joelinton Cássio,32,1.2,4,132.7,94,469.8,154,2394,0,0,,0,3.4,111,0,0,0.0,Apolinário de Lira,,29,1.09,2019-07-24,465.0,69,99,Joelinton,10,MID,Newcastle,NEW
404,1,,0,40,0,0.0,235530,,29.0,409,,0.0,0.0,0.11,0.03,0.52,0.15,0.41,5.72,1.72,0.12,Lloyd,6,1.81,0,12.6,427,80.6,414,299,0,0,,0,1.2,432,0,0,0.0,Kelly,,4,1.2,2024-07-01,20.0,402,12,Kelly,2,DEF,Newcastle,NEW
405,0,1994-08-02,0,55,1,0.27,111773,,19.7,434,,0.7,0.7,0.04,0.01,0.08,0.02,0.04,6.5,1.75,0.01,Emil,2,0.54,0,9.3,448,59.2,430,334,0,0,,0,1.4,402,0,0,0.0,Krafth,,2,0.54,2019-08-08,13.0,425,17,Krafth,2,DEF,Newcastle,NEW
406,0,,0,0,0,0.0,564510,,0.0,677,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garang,0,0.0,0,0.0,682,0.0,682,0,0,0,,0,0.0,687,0,0,0.0,Kuol,,0,0.0,2023-01-01,0.0,653,0,Kuol,0,MID,Newcastle,NEW
407,0,1993-11-11,0,0,0,0.0,101148,,0.0,684,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaal,0,0.0,0,0.0,689,0.0,689,0,0,0,,0,0.0,694,0,0,0.0,Lascelles,,0,0.0,2014-08-04,0.0,661,0,Lascelles,0,DEF,Newcastle,NEW
408,0,1998-01-25,0,0,0,0.0,194799,,0.0,580,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamal,0,0.0,0,0.0,596,0.0,596,0,0,0,,0,0.0,604,0,0,0.0,Lewis,,0,0.0,2020-09-09,0.0,539,0,Lewis,0,DEF,Newcastle,NEW
409,1,2002-11-12,6,476,10,0.32,441191,,406.2,99,,4.7,3.7,2.7,0.09,3.03,0.1,0.33,37.83,1.2,0.01,Tino,40,1.27,0,110.1,132,567.4,111,2835,0,0,,0,2.8,169,0,0,0.0,Livramento,,32,1.02,2023-08-08,127.0,244,105,Livramento,1,DEF,Newcastle,NEW
410,1,1997-10-30,0,131,2,0.23,180135,,78.4,323,,0.7,0.7,0.22,0.03,0.82,0.1,0.6,11.32,1.3,0.07,Sean,11,1.26,0,27.3,372,117.2,377,783,0,0,,0,1.4,407,0,0,0.0,Longstaff,,8,0.92,2018-08-09,76.0,300,34,Longstaff,2,MID,Newcastle,NEW
411,0,2006-05-01,1,88,0,0.0,547719,,33.5,395,,1.3,1.0,0.3,0.09,0.87,0.26,0.57,5.68,1.68,0.17,Lewis,4,1.18,1,16.7,410,87.4,407,304,0,0,,0,1.5,391,0,0,0.0,Miley,,1,0.3,2023-02-01,45.0,351,21,Miley,0,MID,Newcastle,NEW
412,0,1994-04-26,0,0,0,0.0,111452,,0.0,654,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Odysseas,0,0.0,0,0.0,663,0.0,663,0,0,0,,0,0.0,670,0,0,0.0,Vlachodimos,,0,0.0,2024-07-01,0.0,619,0,Odysseas,0,GKP,Newcastle,NEW
413,0,1992-04-19,2,384,8,0.29,98747,,10.0,467,,5.0,4.3,0.0,0.0,0.0,0.0,0.0,34.94,1.25,0.0,Nick,35,1.25,0,67.4,242,666.0,72,2520,0,0,,1,3.6,81,0,88,3.14,Pope,,28,1.0,2022-06-23,0.0,771,102,Pope,2,GKP,Newcastle,NEW
414,0,1986-10-24,0,0,0,0.0,19236,,0.0,551,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,0,0.0,0,0.0,573,0.0,573,0,0,0,,0,0.0,583,0,0,0.0,Ruddy,,0,0.0,2024-07-01,0.0,502,0,Ruddy,0,GKP,Newcastle,NEW
415,2,1991-12-20,4,440,11,0.34,119471,,111.5,283,2.0,5.3,4.0,1.01,0.03,4.95,0.15,3.94,37.26,1.14,0.12,Fabian,42,1.29,4,119.6,115,743.2,45,2935,0,0,,0,3.5,95,1,0,0.0,Schär,,33,1.01,2018-07-26,346.0,98,118,Schär,9,DEF,Newcastle,NEW
416,0,1995-09-18,0,7,0,0.0,169359,,5.6,473,,0.2,0.2,0.07,0.32,0.07,0.32,0.0,0.26,1.17,0.0,Matt,0,0.0,0,1.0,524,5.0,516,20,0,0,,0,1.0,456,0,0,0.0,Targett,,0,0.0,2022-07-01,0.0,510,2,Targett,0,DEF,Newcastle,NEW
417,2,2000-05-08,10,536,11,0.38,432422,4.0,496.3,78,4.0,5.0,4.7,2.77,0.09,7.23,0.24,4.46,33.18,1.14,0.15,Sandro,34,1.17,4,133.5,93,539.4,124,2625,0,0,,0,2.9,155,0,0,0.0,Tonali,,28,0.96,2023-07-03,299.0,115,106,Tonali,5,MID,Newcastle,NEW
418,3,1990-09-19,8,287,6,0.42,77794,1.0,406.8,98,1.0,2.4,0.7,1.44,0.1,1.56,0.11,0.12,17.05,1.18,0.01,Kieran,18,1.25,0,76.1,214,319.4,231,1299,0,0,,0,2.9,156,0,0,0.0,Trippier,,14,0.97,2022-01-07,33.0,372,72,Trippier,1,DEF,Newcastle,NEW
419,0,,0,0,0,0.0,461484,,0.0,703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe,0,0.0,0,0.0,706,0.0,706,0,0,0,,0,0.0,711,0,0,0.0,White,,0,0.0,,0.0,683,0,White,0,MID,Newcastle,NEW
420,2,1999-08-20,0,139,4,0.34,200089,,273.8,159,,1.5,1.0,0.93,0.08,2.58,0.22,1.65,15.01,1.27,0.14,Joe,16,1.35,0,63.9,256,172.8,334,1065,0,0,,0,1.4,410,0,0,0.0,Willock,,11,0.93,2021-08-13,197.0,180,46,Willock,4,MID,Newcastle,NEW
421,0,1992-02-27,0,42,0,0.0,75115,,42.2,376,,1.7,1.7,0.09,0.02,0.45,0.11,0.36,6.07,1.54,0.09,Callum,7,1.77,0,12.1,430,13.0,497,355,0,0,1.0,0,1.1,453,0,0,0.0,Wilson,,2,0.51,2020-09-07,71.0,308,19,Wilson,1,FWD,Newcastle,NEW
574,0,,0,0,0,0.0,578512,,0.0,631,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miodrag,0,0.0,0,0.0,643,0.0,643,0,0,0,,0,0.0,650,0,0,0.0,Pivaš,,0,0.0,,0.0,592,0,Pivas,0,DEF,Newcastle,NEW
590,0,2003-08-04,1,59,0,0.0,538207,,25.1,420,,2.3,1.0,0.05,0.04,0.21,0.16,0.16,3.18,2.31,0.12,William,3,2.18,1,10.5,443,42.4,447,124,0,0,,0,1.4,414,0,0,0.0,Osula,,0,0.0,2024-08-08,37.0,361,19,Osula,0,FWD,Newcastle,NEW
746,0,1977-11-29,0,0,0,0.0,100038215,,0.0,545,,6.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eddie,0,0.0,0,0.0,567,0.0,567,0,0,0,,0,0.0,577,0,0,0.0,Howe,,0,0.0,2021-11-08,0.0,496,97,Howe,0,,Newcastle,NEW
789,0,2007-05-27,0,0,0,0.0,599303,,0.0,762,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,0,0.0,0,0.0,765,0.0,765,0,0,0,,0,0.0,768,0,0,0.0,Neave,,0,0.0,2025-02-07,0.0,745,0,Neave,0,FWD,Newcastle,NEW
26,1,1993-06-08,1,126,3,0.28,106468,,134.5,261,,0.5,0.5,1.1,0.1,1.27,0.12,0.17,13.94,1.32,0.02,Álex,16,1.51,0,36.4,337,200.8,310,952,0,0,,0,2.3,234,0,0,0.0,Moreno Lopera,,11,1.04,2024-08-21,29.0,383,34,Alex Moreno,2,DEF,Nott'm Forest,NFO
422,1,1996-10-08,15,483,12,0.36,159506,,282.3,157,,1.5,1.5,2.25,0.07,2.88,0.09,0.63,40.59,1.22,0.02,Ola,39,1.17,2,94.1,160,578.2,109,2996,0,0,,0,3.7,70,0,0,0.0,Aina,,35,1.05,2023-07-22,80.0,297,128,Aina,5,DEF,Nott'm Forest,NFO
423,6,2002-11-06,8,526,13,0.43,215379,3.0,605.2,55,,2.0,1.9,3.51,0.12,5.55,0.19,2.04,40.36,1.33,0.07,Elliot,37,1.22,2,155.6,69,638.8,76,2726,0,0,,0,2.9,153,0,0,0.0,Anderson,,33,1.09,2024-07-01,308.0,108,107,Anderson,10,MID,Nott'm Forest,NFO
424,0,1997-08-12,0,89,1,0.23,210156,,40.9,381,,0.0,0.0,0.12,0.03,2.27,0.52,2.15,6.65,1.5,0.49,Taiwo,10,2.26,1,21.9,392,67.0,424,398,0,0,,0,1.2,443,0,0,0.0,Awoniyi,,3,0.68,2022-06-25,118.0,255,32,Awoniyi,0,FWD,Nott'm Forest,NFO
425,0,1991-02-03,0,26,0,0.0,90585,,0.4,506,,0.5,0.5,0.0,0.0,0.07,0.04,0.07,2.68,1.65,0.04,Willy,1,0.62,0,6.8,467,51.0,439,146,0,0,,0,1.0,476,0,0,0.0,Boly,,1,0.62,2022-09-01,17.0,409,6,Boly,1,DEF,Nott'm Forest,NFO
426,0,,0,0,0,0.0,245830,,0.0,694,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Josh,0,0.0,0,0.0,698,0.0,698,0,0,0,,0,0.0,703,0,0,0.0,Bowler,,0,0.0,,0.0,674,0,Bowler,0,MID,Nott'm Forest,NFO
427,0,1998-10-09,0,0,0,0.0,475123,,0.0,650,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos Miguel,0,0.0,0,0.0,661,0.0,661,0,0,0,,0,0.0,668,0,0,0.0,dos Santos Pereira,,0,0.0,2024-07-09,0.0,614,0,C.Miguel,0,GKP,Nott'm Forest,NFO
428,0,2006-05-03,0,9,0,0.0,569014,,0.3,512,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.31,1.0,0.0,Eric,0,0.0,0,0.6,533,5.2,514,28,0,0,,0,1.0,482,0,0,0.0,da Silva Moreira,,0,0.0,2024-07-01,0.0,634,2,Da Silva Moreira,0,MID,Nott'm Forest,NFO
429,0,2001-04-29,0,43,1,0.33,513046,,5.0,476,,0.7,0.7,0.01,0.0,0.01,0.0,0.0,4.86,1.62,0.0,Danilo,4,1.33,0,3.9,491,34.6,459,270,0,0,,0,1.4,411,0,0,0.0,dos Santos de Oliveira,,5,1.67,2023-01-16,0.0,756,11,Danilo,0,MID,Nott'm Forest,NFO
430,0,,0,0,0,0.0,230251,,0.0,776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emmanuel,0,0.0,0,0.0,777,0.0,777,0,0,0,,0,0.0,778,0,0,0.0,Dennis,,0,0.0,2022-08-13,0.0,765,0,Dennis,0,FWD,Nott'm Forest,NFO
431,1,1998-06-28,0,292,7,0.32,250199,,247.2,178,,2.0,2.1,1.58,0.07,3.16,0.14,1.58,31.9,1.47,0.07,Nicolás,27,1.24,0,89.4,170,410.2,177,1954,0,0,,0,1.6,375,0,0,0.0,Domínguez,,23,1.06,2023-09-01,237.0,147,54,Dominguez,9,MID,Nott'm Forest,NFO
432,11,2002-04-27,15,535,12,0.43,449434,2.0,785.4,24,4.0,4.5,4.1,5.12,0.18,9.93,0.35,4.81,38.74,1.4,0.17,Anthony,35,1.26,6,199.8,30,627.0,84,2496,0,0,,0,4.0,44,0,0,0.0,Elanga,,31,1.12,2023-07-25,582.0,52,153,Elanga,1,MID,Nott'm Forest,NFO
433,11,2000-01-27,18,594,13,0.42,222531,,793.7,23,2.0,7.0,6.1,4.68,0.15,10.99,0.35,6.31,41.21,1.32,0.2,Morgan,34,1.09,7,210.6,22,680.4,64,2806,0,0,2.0,0,4.5,23,1,0,0.0,Gibbs-White,,34,1.09,2022-08-19,632.0,47,154,Gibbs-White,9,MID,Nott'm Forest,NFO
434,3,2000-11-07,7,454,11,0.45,209046,,663.9,43,,1.0,1.1,2.54,0.1,5.06,0.2,2.52,27.79,1.14,0.1,Callum,23,0.95,5,151.0,73,445.6,163,2190,0,0,,0,3.3,116,0,0,0.0,Hudson-Odoi,,25,1.03,2023-09-01,405.0,82,103,Hudson-Odoi,2,MID,Nott'm Forest,NFO
435,0,,0,0,0,0.0,244930,,0.0,693,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex,0,0.0,0,0.0,697,0.0,697,0,0,0,,0,0.0,702,0,0,0.0,Mighten,,0,0.0,,0.0,673,0,Mighten,0,MID,Nott'm Forest,NFO
436,0,2002-07-04,18,541,12,0.34,575476,,211.2,200,3.0,2.6,2.5,1.15,0.03,2.62,0.07,1.47,47.42,1.34,0.04,Murillo,44,1.24,2,134.0,92,927.2,15,3188,0,0,,0,3.6,79,0,0,0.0,Santiago Costa dos Santos,,36,1.02,2023-08-31,201.0,176,130,Murillo,6,DEF,Nott'm Forest,NFO
437,3,2001-04-13,8,435,10,0.35,215136,,305.3,142,5.0,3.0,2.9,1.54,0.05,3.83,0.13,2.29,38.5,1.34,0.08,Neco,31,1.08,1,118.0,120,628.4,82,2588,0,0,,0,3.1,133,0,0,0.0,Williams,,28,0.97,2022-07-11,244.0,140,109,N.Williams,7,DEF,Nott'm Forest,NFO
438,0,,0,0,0,0.0,204822,,0.0,689,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Omar,0,0.0,0,0.0,693,0.0,693,0,0,0,,0,0.0,698,0,0,0.0,Richards,,0,0.0,,0.0,668,0,O.Richards,0,DEF,Nott'm Forest,NFO
439,0,,0,0,0,0.0,243345,,0.0,780,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewis,0,0.0,0,0.0,782,0.0,782,0,0,0,,0,0.0,782,0,0,0.0,O'Brien,,0,0.0,2022-07-20,0.0,774,0,O'Brien,0,MID,Nott'm Forest,NFO
440,0,,0,0,0,0.0,466404,,0.0,656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew,0,0.0,0,0.0,665,0.0,665,0,0,0,,0,0.0,672,0,0,0.0,Omobamidele,,0,0.0,2023-09-01,0.0,622,0,Omobamidele,0,DEF,Nott'm Forest,NFO
441,0,,0,0,0,0.0,209035,,0.0,583,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonathan,0,0.0,0,0.0,599,0.0,599,0,0,0,,0,0.0,607,0,0,0.0,Panzo,,0,0.0,,0.0,542,0,Panzo,0,DEF,Nott'm Forest,NFO
442,1,1997-12-02,0,107,2,0.31,210462,,80.3,320,,2.3,2.1,0.21,0.03,0.23,0.03,0.02,8.41,1.3,0.0,Ibrahim,6,0.92,0,23.2,386,130.6,367,584,0,0,,0,1.5,379,0,0,0.0,Sangaré,,7,1.08,2023-09-01,21.0,399,20,Sangaré,3,MID,Nott'm Forest,NFO
443,1,1992-02-26,11,521,13,0.34,85633,,20.2,430,,2.3,2.3,0.26,0.01,0.26,0.01,0.0,50.17,1.32,0.0,Matz,46,1.21,0,96.7,154,942.2,12,3420,0,0,,0,3.9,51,0,120,3.16,Sels,,38,1.0,2024-02-01,0.0,785,150,Sels,4,GKP,Nott'm Forest,NFO
444,0,1995-08-19,0,18,0,0.0,114241,,4.1,480,,0.5,0.5,0.01,0.01,0.03,0.02,0.02,2.88,1.92,0.01,Harry,2,1.33,0,5.1,483,40.2,450,135,0,0,,0,1.0,477,0,0,0.0,Toffolo,,1,0.67,2022-07-20,6.0,448,4,Toffolo,1,DEF,Nott'm Forest,NFO
446,0,,0,0,0,0.0,201440,,0.0,687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hwang,0,0.0,0,0.0,691,0.0,691,0,0,0,,0,0.0,696,0,0,0.0,Ui-jo,,0,0.0,,0.0,666,0,Ui-jo,0,FWD,Nott'm Forest,NFO
447,3,1991-12-07,41,744,15,0.46,60689,,320.0,131,,4.0,3.7,1.59,0.05,15.01,0.46,13.42,40.64,1.24,0.41,Chris,37,1.13,20,205.6,28,838.4,25,2958,0,0,1.0,0,5.6,7,0,0,0.0,Wood,,35,1.06,2023-07-01,900.0,18,200,Wood,1,FWD,Nott'm Forest,NFO
448,0,,0,0,0,0.0,208912,,0.0,690,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe,0,0.0,0,0.0,694,0.0,694,0,0,0,,0,0.0,699,0,0,0.0,Worrall,,0,0.0,,0.0,669,0,Worrall,0,DEF,Nott'm Forest,NFO
449,2,1997-11-21,3,306,6,0.28,204968,,241.1,182,,1.5,1.5,0.47,0.02,2.88,0.13,2.41,27.84,1.32,0.11,Ryan,27,1.28,2,85.4,186,344.4,215,1901,0,0,,0,1.9,315,0,0,0.0,Yates,,18,0.85,2018-08-01,265.0,127,67,Yates,10,MID,Nott'm Forest,NFO
573,2,1997-10-12,2,499,13,0.35,227444,,107.9,290,,3.5,3.3,0.73,0.02,4.78,0.13,4.05,48.95,1.32,0.11,Nikola,45,1.22,5,127.2,101,805.2,33,3330,0,0,,0,3.9,52,0,0,0.0,Milenković,,37,1.0,2024-07-18,361.0,93,145,Milenković,4,DEF,Nott'm Forest,NFO
596,2,1999-08-01,0,212,1,0.11,510500,,182.9,219,,1.3,1.3,1.87,0.2,4.0,0.43,2.13,12.56,1.35,0.23,João Pedro,16,1.72,3,64.6,252,221.8,285,835,0,0,,0,1.7,359,0,0,0.0,Ferreira Silva,,5,0.54,2024-08-01,239.0,144,52,Jota Silva,5,MID,Nott'm Forest,NFO
620,0,1999-08-31,0,101,1,0.32,502222,,103.0,293,,1.0,0.9,0.36,0.12,1.47,0.48,1.11,4.81,1.55,0.36,Ramón,5,1.61,1,29.2,367,87.4,408,280,0,0,,0,1.3,428,0,0,0.0,Sosa,,1,0.32,2024-08-16,104.0,269,25,Sosa,1,MID,Nott'm Forest,NFO
653,0,2001-06-30,2,125,3,0.3,485047,,10.8,457,,0.5,0.5,0.03,0.0,0.21,0.02,0.18,14.21,1.44,0.02,Felipe,14,1.41,0,24.0,384,205.2,306,891,0,0,,0,1.4,409,0,0,0.0,Rodrigues da Silva,,6,0.61,2024-08-30,22.0,396,36,Morato,5,DEF,Nott'm Forest,NFO
706,0,2006-05-13,0,0,0,0.0,549067,,0.0,627,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zach,0,0.0,0,0.0,639,0.0,639,0,0,0,,0,0.0,646,0,0,0.0,Abbott,,0,0.0,2022-08-22,0.0,588,0,Abbott,0,DEF,Nott'm Forest,NFO
721,0,1987-01-24,0,0,0,0.0,20066,,0.0,572,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wayne,0,0.0,0,0.0,591,0.0,591,0,0,0,,0,0.0,600,0,0,0.0,Hennessey,,0,0.0,2025-01-13,0.0,531,0,Hennessey,0,GKP,Nott'm Forest,NFO
747,0,1974-01-25,0,0,0,0.0,100041808,,0.0,540,,4.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nuno Herlander,0,0.0,0,0.0,562,0.0,562,0,0,0,,0,0.0,572,0,0,0.0,Simões Espírito Santo,,0,0.0,2023-12-20,0.0,491,78,Nuno,0,,Nott'm Forest,NFO
14,0,1998-05-14,11,315,3,0.1,225321,,0.1,526,,2.0,2.3,0.04,0.0,0.04,0.0,0.0,66.34,2.21,0.0,Aaron,66,2.2,0,98.3,150,980.6,9,2700,0,0,,2,3.2,124,0,125,4.17,Ramsdale,,30,1.0,2024-08-30,0.0,641,97,Ramsdale,2,GKP,Southampton,SOU
27,0,2001-12-09,4,145,2,0.13,433979,,102.5,294,,-0.5,-0.5,0.72,0.05,6.43,0.41,5.71,37.31,2.36,0.36,Cameron,34,2.15,2,60.0,268,125.2,370,1421,0,1,2.0,0,1.6,376,0,0,0.0,Archer,,13,0.82,2024-08-16,376.0,89,57,Archer,0,FWD,Southampton,SOU
188,1,2004-03-26,3,209,1,0.05,503714,,211.9,199,,-0.7,-0.7,0.62,0.03,1.47,0.08,0.85,40.28,2.19,0.05,Lesley,39,2.12,1,55.9,276,265.0,261,1652,0,0,,0,1.8,330,0,0,0.0,Ugochukwu,,18,0.98,2024-08-16,84.0,289,47,Ugochukwu,7,MID,Southampton,SOU
397,0,1994-02-24,0,31,0,0.0,90105,,26.8,414,,-1.5,-1.5,0.1,0.03,0.12,0.04,0.02,10.39,3.09,0.01,Ryan,12,3.56,0,6.7,468,35.8,456,303,0,0,,0,0.9,531,1,0,0.0,Fraser,,4,1.19,2024-08-30,13.0,426,7,Fraser,0,MID,Southampton,SOU
451,0,,0,1,0,0.0,499724,,16.1,438,,0.0,0.0,0.13,0.45,0.15,0.52,0.02,1.11,3.84,0.07,Samuel,0,0.0,0,2.6,499,4.0,522,26,0,0,,0,0.5,555,0,0,0.0,Amo-Ameyaw,,0,0.0,2023-05-27,6.0,450,1,Amo-Ameyaw,1,MID,Southampton,SOU
452,0,1996-07-21,7,394,1,0.04,193204,,293.0,149,,-1.0,-1.0,1.23,0.06,3.92,0.18,2.69,56.51,2.53,0.12,Joe,56,2.51,3,92.3,163,386.2,190,2007,0,0,,0,2.2,256,0,0,0.0,Aribo,,21,0.94,2022-07-09,242.0,142,72,Aribo,1,MID,Southampton,SOU
453,3,,2,145,2,0.14,155511,,143.7,256,,0.0,0.0,0.56,0.04,3.84,0.28,3.28,33.47,2.42,0.24,Adam,35,2.53,2,56.0,275,154.4,348,1246,0,1,1.0,0,2.2,261,0,0,0.0,Armstrong,,15,1.08,2021-08-10,262.0,131,45,Armstrong,4,FWD,Southampton,SOU
454,0,2002-02-20,0,0,0,0.0,456350,,0.0,660,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gavin,0,0.0,0,0.0,666,0.0,666,0,0,0,,0,0.0,673,0,0,0.0,Bazunu,,0,0.0,2022-06-17,0.0,629,0,Bazunu,0,GKP,Southampton,SOU
455,0,1996-04-12,3,283,3,0.11,171771,,78.3,324,,0.2,0.1,0.84,0.03,1.49,0.05,0.65,57.8,2.06,0.02,Jan,57,2.03,2,91.9,165,770.6,39,2531,0,0,,0,2.0,289,0,0,0.0,Bednarek,,30,1.07,2023-01-23,71.0,306,60,Bednarek,7,DEF,Southampton,SOU
456,0,2001-12-11,0,7,0,0.0,477386,,2.3,487,,-1.5,-1.5,0.01,0.0,0.33,0.09,0.32,10.67,2.92,0.09,Armel,13,3.56,0,7.0,464,64.6,428,329,0,0,,0,0.5,551,0,0,0.0,Bella-Kotchap,,2,0.55,2022-06-21,4.0,459,2,Bella-Kotchap,0,DEF,Southampton,SOU
457,1,1997-12-11,0,95,1,0.08,184386,,159.4,240,,0.5,0.3,0.71,0.06,0.82,0.07,0.11,32.05,2.7,0.01,James,31,2.61,0,39.0,329,187.4,323,1070,0,0,,0,1.4,396,0,0,0.0,Bree,,13,1.09,2023-01-26,43.0,352,23,Bree,0,DEF,Southampton,SOU
